recency,history,mens,womens,newbie,visit,conversion,spend,zip_code__rural,zip_code__surburban,zip_code__urban,channel__multichannel,channel__phone,channel__web,treatment
8,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,2
9,362.95,1,1,0,1,0,0.0,0,1,0,1,0,0,1
4,127.74,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,104.05,0,1,0,0,0,0.0,0,1,0,0,1,0,0
9,94.08,1,0,1,0,0,0.0,0,0,1,0,0,1,1
5,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
6,363.64,0,1,1,0,0,0.0,0,0,1,0,1,0,1
2,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,1
3,716.28,1,0,1,0,0,0.0,0,1,0,0,0,1,0
4,852.27,0,1,1,0,0,0.0,0,1,0,0,1,0,1
9,117.66,1,0,1,0,0,0.0,0,1,0,0,0,1,0
1,189.22,0,1,1,1,0,0.0,1,0,0,0,1,0,0
9,51.79,1,0,0,0,0,0.0,0,0,1,0,0,1,2
3,555.62,1,0,1,0,0,0.0,0,0,1,0,0,1,2
10,78.97,1,0,0,0,0,0.0,0,1,0,0,0,1,1
4,276.48,1,1,0,0,0,0.0,0,1,0,1,0,0,2
10,281.95,1,0,1,0,0,0.0,0,1,0,0,1,0,0
2,82.06,0,1,0,0,0,0.0,0,1,0,0,0,1,2
4,326.65,0,1,0,0,0,0.0,1,0,0,0,0,1,1
1,924.44,1,1,1,0,0,0.0,0,1,0,0,0,1,2
2,259.02,1,0,1,0,0,0.0,0,0,1,0,1,0,1
4,159.73,1,0,1,0,0,0.0,0,0,1,0,1,0,1
2,465.86,0,1,1,0,0,0.0,0,0,1,0,0,1,1
7,455.57,0,1,1,0,0,0.0,1,0,0,0,0,1,2
4,48.06,1,0,0,0,0,0.0,0,0,1,0,0,1,2
3,29.99,1,0,0,0,0,0.0,1,0,0,0,0,1,2
2,145.33,0,1,0,1,0,0.0,0,1,0,0,1,0,1
9,132.88,0,1,0,0,0,0.0,0,0,1,0,0,1,0
7,29.99,1,0,0,1,0,0.0,0,1,0,0,1,0,1
10,80.78,0,1,0,0,0,0.0,1,0,0,0,1,0,1
1,32.48,1,0,1,0,0,0.0,0,0,1,0,0,1,1
4,121.9,0,1,1,0,0,0.0,0,0,1,0,0,1,2
4,136.9,0,1,1,0,0,0.0,0,1,0,0,1,0,1
6,472.26,1,0,0,0,0,0.0,0,1,0,0,1,0,1
10,371.81,1,0,0,1,0,0.0,0,1,0,0,0,1,2
2,109.86,1,0,0,0,0,0.0,0,1,0,0,0,1,0
3,109.91,0,1,0,0,0,0.0,0,1,0,0,0,1,0
1,161.87,0,1,1,1,0,0.0,0,1,0,0,0,1,2
9,437.66,1,1,0,0,0,0.0,0,0,1,1,0,0,2
12,358.82,1,0,0,0,0,0.0,0,0,1,0,1,0,1
12,77.93,0,1,0,0,0,0.0,0,1,0,0,1,0,0
6,208.58,0,1,0,0,0,0.0,0,1,0,0,0,1,0
10,56.97,1,0,0,0,0,0.0,1,0,0,0,0,1,0
4,183.2,0,1,1,0,0,0.0,1,0,0,0,1,0,1
10,36.08,1,0,1,0,0,0.0,0,0,1,0,0,1,1
5,39.57,0,1,0,0,0,0.0,0,0,1,0,1,0,0
1,832.57,0,1,1,0,0,0.0,0,0,1,0,0,1,0
7,318.39,1,0,0,0,0,0.0,0,1,0,0,0,1,0
11,103.1,0,1,1,1,0,0.0,1,0,0,0,0,1,2
1,747.77,0,1,1,0,0,0.0,1,0,0,0,1,0,2
9,355.17,0,1,0,1,1,29.99,0,0,1,0,1,0,2
10,247.91,0,1,1,0,0,0.0,0,1,0,1,0,0,0
9,416.97,1,0,1,0,0,0.0,0,1,0,1,0,0,1
3,590.99,1,0,1,0,0,0.0,0,0,1,1,0,0,2
6,57.48,1,0,1,0,0,0.0,0,0,1,0,0,1,0
7,146.35,1,0,1,0,0,0.0,0,1,0,0,0,1,2
8,194.39,1,0,0,0,0,0.0,0,0,1,0,0,1,0
11,220.98,1,0,0,1,0,0.0,0,0,1,0,0,1,2
4,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
3,84.39,1,0,1,0,0,0.0,0,0,1,0,1,0,1
6,163.88,1,0,0,0,0,0.0,0,1,0,0,1,0,2
1,1422.83,0,1,1,0,0,0.0,0,0,1,0,0,1,2
6,238.15,1,1,0,0,0,0.0,0,1,0,0,1,0,2
1,334.06,1,1,0,0,0,0.0,0,1,0,0,0,1,1
8,29.99,1,0,1,1,0,0.0,1,0,0,0,0,1,2
1,259.41,1,0,1,0,0,0.0,0,0,1,0,0,1,0
11,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
11,216.77,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,113.67,1,0,0,0,0,0.0,1,0,0,0,1,0,1
1,469.62,1,0,1,0,0,0.0,0,1,0,0,0,1,2
8,384.87,0,1,1,0,0,0.0,0,0,1,1,0,0,0
1,176.69,0,1,0,1,0,0.0,0,0,1,0,0,1,1
5,29.99,0,1,0,1,0,0.0,0,0,1,0,0,1,2
1,312.02,1,0,0,0,0,0.0,0,1,0,0,0,1,1
10,434.12,1,0,1,0,0,0.0,0,1,0,1,0,0,2
1,118.05,0,1,0,1,0,0.0,1,0,0,0,0,1,2
9,273.21,1,0,1,0,0,0.0,0,1,0,0,0,1,0
1,773.36,1,1,1,0,0,0.0,0,1,0,1,0,0,2
4,129.93,0,1,1,0,0,0.0,0,0,1,0,0,1,0
5,90.57,0,1,1,0,0,0.0,0,1,0,0,0,1,0
2,332.56,1,1,0,1,0,0.0,0,1,0,0,0,1,1
11,167.78,0,1,0,0,0,0.0,0,1,0,0,1,0,0
11,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,0
5,107.35,1,0,1,0,0,0.0,0,0,1,0,0,1,0
9,95.99,0,1,0,0,0,0.0,0,1,0,0,1,0,1
4,499.42,1,1,1,0,0,0.0,0,0,1,0,0,1,1
3,443.52,0,1,0,0,0,0.0,0,1,0,1,0,0,1
3,74.79,0,1,1,1,0,0.0,1,0,0,0,1,0,1
1,166.78,0,1,0,0,0,0.0,0,1,0,0,0,1,0
10,318.11,0,1,0,0,0,0.0,0,0,1,0,0,1,0
6,38.42,0,1,0,0,0,0.0,0,0,1,0,0,1,0
11,91.32,1,0,0,1,0,0.0,0,1,0,0,1,0,1
8,42.09,1,0,0,0,0,0.0,0,1,0,0,0,1,0
5,573.02,1,0,1,0,0,0.0,0,1,0,0,0,1,1
9,712.16,0,1,1,0,0,0.0,0,0,1,0,0,1,1
10,46.91,0,1,0,0,0,0.0,1,0,0,0,1,0,1
3,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
4,124.93,0,1,1,0,0,0.0,0,0,1,0,0,1,1
11,327.11,0,1,0,0,0,0.0,0,1,0,0,1,0,2
2,299.06,1,1,1,0,0,0.0,0,0,1,0,1,0,0
6,673.2,1,1,1,0,0,0.0,0,0,1,0,1,0,0
9,169.46,0,1,1,0,0,0.0,0,0,1,0,0,1,1
5,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,0
10,1257.53,1,0,1,0,0,0.0,0,0,1,1,0,0,1
11,57.11,1,0,1,0,0,0.0,0,1,0,0,1,0,2
5,447.5,1,1,0,0,0,0.0,0,0,1,1,0,0,2
9,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,1
10,210.65,1,1,1,0,0,0.0,0,1,0,0,0,1,0
5,99.86,0,1,1,0,0,0.0,0,0,1,0,0,1,0
3,210.66,1,0,1,0,0,0.0,0,0,1,1,0,0,1
2,88.33,1,0,0,1,0,0.0,0,0,1,0,0,1,2
8,75.93,0,1,1,0,0,0.0,0,1,0,0,1,0,1
5,128.65,1,0,1,0,0,0.0,0,1,0,0,1,0,0
2,69.64,0,1,1,0,0,0.0,1,0,0,0,0,1,0
10,678.53,1,1,1,0,0,0.0,0,0,1,0,0,1,2
8,44.55,0,1,0,0,0,0.0,0,0,1,0,0,1,2
7,190.02,1,0,1,0,0,0.0,0,0,1,0,1,0,0
3,215.86,0,1,1,0,0,0.0,0,1,0,0,0,1,0
9,30.96,0,1,1,0,0,0.0,0,1,0,0,0,1,1
9,310.81,1,1,0,0,0,0.0,0,0,1,0,0,1,0
8,149.75,1,0,1,0,0,0.0,0,0,1,0,0,1,1
3,805.56,0,1,1,0,0,0.0,0,1,0,1,0,0,2
1,110.64,1,0,1,0,0,0.0,0,0,1,0,0,1,2
4,145.97,0,1,0,0,0,0.0,0,1,0,0,0,1,0
6,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,401.7,0,1,0,0,0,0.0,0,1,0,1,0,0,2
6,31.88,1,0,1,1,0,0.0,1,0,0,0,0,1,1
6,647.77,0,1,1,0,0,0.0,0,1,0,0,1,0,0
7,84.2,0,1,1,0,0,0.0,0,0,1,0,0,1,1
7,86.95,1,0,0,0,0,0.0,0,1,0,0,0,1,2
4,209.13,1,0,0,1,0,0.0,1,0,0,0,0,1,1
10,92.26,0,1,0,0,0,0.0,0,1,0,0,0,1,1
3,381.15,0,1,0,0,0,0.0,0,1,0,0,0,1,0
4,444.99,1,0,0,0,0,0.0,0,0,1,0,1,0,0
4,1187.37,1,1,1,0,0,0.0,0,1,0,1,0,0,2
10,340.91,1,0,0,0,0,0.0,0,0,1,0,0,1,1
10,119.95,0,1,0,0,0,0.0,0,0,1,0,0,1,0
11,120.62,0,1,0,1,0,0.0,0,1,0,0,1,0,0
10,150.71,0,1,1,0,0,0.0,1,0,0,0,0,1,0
2,342.14,1,1,0,0,0,0.0,1,0,0,1,0,0,0
4,198.2,0,1,0,0,0,0.0,0,1,0,0,0,1,2
3,63.08,0,1,1,0,0,0.0,0,0,1,0,1,0,0
6,36.68,0,1,1,0,0,0.0,0,0,1,0,0,1,0
9,29.99,1,0,0,0,0,0.0,1,0,0,0,1,0,0
1,70.81,0,1,1,0,0,0.0,0,0,1,0,1,0,1
1,226.28,1,0,0,0,0,0.0,1,0,0,1,0,0,1
7,29.99,0,1,1,0,0,0.0,0,0,1,0,0,1,2
9,164.69,0,1,0,0,0,0.0,0,1,0,0,1,0,0
7,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,1
1,102.63,1,0,0,0,0,0.0,0,1,0,0,1,0,2
9,98.39,0,1,1,0,0,0.0,0,0,1,0,1,0,0
6,123.59,0,1,0,0,0,0.0,0,0,1,0,0,1,0
1,259.86,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,1333.55,1,0,1,1,0,0.0,0,0,1,1,0,0,1
11,29.99,0,1,0,1,0,0.0,0,1,0,0,1,0,0
9,271.29,0,1,0,0,0,0.0,0,0,1,0,0,1,0
2,73.86,0,1,0,0,0,0.0,0,1,0,0,1,0,0
6,30.1,0,1,1,0,0,0.0,1,0,0,0,1,0,2
6,741.23,1,1,1,0,0,0.0,0,1,0,0,1,0,2
1,81.11,0,1,1,0,0,0.0,0,1,0,0,1,0,1
2,171.23,1,0,1,0,0,0.0,0,0,1,0,0,1,0
5,140.4,0,1,0,0,0,0.0,0,0,1,0,1,0,0
1,112.68,1,0,1,0,0,0.0,0,0,1,0,1,0,0
5,53.66,0,1,0,1,0,0.0,0,0,1,0,1,0,1
6,274.87,1,0,0,0,0,0.0,0,1,0,1,0,0,0
1,43.22,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,53.36,1,0,1,0,0,0.0,0,0,1,0,1,0,2
5,110.86,0,1,1,0,0,0.0,1,0,0,0,0,1,2
3,382.64,1,0,0,1,0,0.0,0,1,0,0,1,0,0
10,206.01,0,1,0,0,0,0.0,0,0,1,1,0,0,2
10,265.38,1,0,0,0,0,0.0,0,1,0,0,1,0,1
3,94.21,1,0,1,0,0,0.0,0,0,1,0,1,0,0
6,197.41,1,0,0,1,0,0.0,0,0,1,0,0,1,2
9,160.04,0,1,1,0,0,0.0,0,1,0,0,0,1,2
10,35.4,0,1,0,0,0,0.0,0,1,0,0,0,1,2
5,424.54,1,1,0,0,0,0.0,0,1,0,0,0,1,2
12,58.27,0,1,0,0,0,0.0,0,0,1,0,1,0,2
6,37.87,1,0,0,0,0,0.0,0,1,0,0,1,0,2
2,45.66,1,0,0,1,0,0.0,0,1,0,0,0,1,2
2,287.66,0,1,0,0,0,0.0,0,0,1,0,1,0,2
11,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,0
4,129.43,0,1,1,0,0,0.0,0,1,0,0,0,1,0
7,114.76,0,1,0,0,0,0.0,1,0,0,0,0,1,0
5,195.83,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,110.15,1,0,0,0,0,0.0,0,1,0,0,0,1,0
7,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,1
4,324.5,1,0,0,0,0,0.0,0,1,0,0,1,0,1
1,338.73,0,1,0,0,0,0.0,0,0,1,0,0,1,2
3,321.6,1,0,0,1,0,0.0,0,0,1,0,0,1,1
1,388.83,1,0,0,0,0,0.0,0,1,0,0,1,0,2
6,392.67,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,331.55,0,1,0,0,0,0.0,0,0,1,0,0,1,2
5,57.51,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,169.9,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,313.83,1,1,0,0,0,0.0,0,0,1,0,1,0,1
10,83.55,0,1,0,0,0,0.0,0,1,0,0,1,0,2
10,659.47,0,1,1,0,0,0.0,0,1,0,1,0,0,2
6,224.46,1,0,0,0,0,0.0,1,0,0,0,0,1,2
7,415.85,0,1,1,0,0,0.0,0,0,1,0,1,0,2
7,150.66,1,0,0,0,0,0.0,0,1,0,0,1,0,2
9,83.18,1,0,1,1,0,0.0,0,1,0,0,0,1,2
5,41.12,1,0,1,0,0,0.0,1,0,0,0,0,1,2
7,29.99,0,1,1,0,0,0.0,0,0,1,0,0,1,0
4,596.52,1,1,1,0,0,0.0,0,0,1,0,1,0,0
10,92.3,1,0,0,0,0,0.0,0,1,0,0,1,0,0
8,132.04,1,0,1,1,0,0.0,0,1,0,0,1,0,0
4,257.32,0,1,1,0,0,0.0,0,1,0,0,0,1,1
9,119.04,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,439.5,1,1,0,0,0,0.0,0,1,0,0,0,1,0
2,88.02,1,0,1,0,0,0.0,0,1,0,0,1,0,1
10,189.07,1,0,1,0,0,0.0,0,1,0,0,0,1,1
2,645.3,1,0,1,0,0,0.0,0,1,0,0,0,1,0
10,87.05,0,1,1,0,0,0.0,0,0,1,0,0,1,2
1,1336.98,0,1,1,0,0,0.0,0,1,0,0,0,1,0
9,45.1,1,0,1,0,0,0.0,0,1,0,0,0,1,2
3,115.65,0,1,1,0,0,0.0,0,1,0,0,0,1,2
1,134.33,1,0,1,0,0,0.0,0,0,1,0,1,0,1
10,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,2
1,35.4,0,1,0,0,0,0.0,0,1,0,0,1,0,0
1,1218.66,0,1,1,0,0,0.0,0,0,1,0,0,1,2
6,231.56,1,0,0,1,0,0.0,0,0,1,0,0,1,2
5,622.94,1,1,1,1,0,0.0,0,1,0,1,0,0,2
2,124.83,0,1,1,0,0,0.0,0,1,0,0,1,0,2
6,129.17,0,1,1,0,0,0.0,0,0,1,0,0,1,0
4,181.36,1,0,1,1,0,0.0,0,0,1,0,1,0,2
10,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,40.65,0,1,0,0,0,0.0,0,0,1,0,1,0,1
5,458.94,0,1,1,0,0,0.0,0,1,0,0,1,0,2
3,93.12,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,29.99,1,0,0,0,0,0.0,1,0,0,0,0,1,2
2,417.38,0,1,1,0,0,0.0,1,0,0,0,0,1,0
6,692.82,1,1,1,0,0,0.0,0,1,0,0,1,0,0
7,395.36,0,1,0,0,0,0.0,1,0,0,0,0,1,1
4,213.56,0,1,1,0,0,0.0,0,0,1,0,1,0,1
4,104.2,1,0,1,0,0,0.0,0,0,1,0,1,0,1
4,297.67,1,0,0,1,1,244.15,1,0,0,0,0,1,1
7,29.99,1,0,0,0,0,0.0,1,0,0,0,1,0,2
3,134.31,1,0,0,0,0,0.0,0,0,1,0,1,0,2
2,51.13,1,0,1,0,0,0.0,0,0,1,0,1,0,0
1,628.82,1,0,1,0,0,0.0,0,1,0,1,0,0,0
1,591.75,1,0,1,1,0,0.0,0,1,0,0,1,0,2
2,152.44,0,1,0,0,0,0.0,0,1,0,0,1,0,1
10,100.29,0,1,0,0,0,0.0,0,0,1,0,0,1,0
10,200.22,0,1,0,0,0,0.0,0,0,1,0,0,1,1
4,104.86,1,0,0,1,0,0.0,0,0,1,0,0,1,0
1,141.08,0,1,1,1,0,0.0,0,0,1,0,1,0,1
10,29.99,1,0,1,1,0,0.0,0,0,1,0,0,1,0
11,187.73,0,1,0,1,0,0.0,0,0,1,0,1,0,0
10,45.04,1,0,1,0,0,0.0,0,1,0,0,0,1,2
1,291.23,0,1,0,0,0,0.0,0,0,1,0,1,0,1
11,93.93,0,1,0,0,0,0.0,0,1,0,0,0,1,0
3,381.74,1,1,0,0,0,0.0,0,1,0,0,0,1,0
6,207.44,1,0,0,0,0,0.0,0,0,1,0,0,1,2
2,35.3,0,1,1,0,0,0.0,0,0,1,0,1,0,2
1,318.52,0,1,0,0,0,0.0,1,0,0,0,0,1,0
10,63.73,1,0,1,0,0,0.0,0,1,0,0,0,1,0
10,53.42,0,1,1,0,0,0.0,0,1,0,0,0,1,0
6,419.08,1,1,0,0,0,0.0,0,1,0,0,0,1,2
7,35.38,0,1,0,0,0,0.0,0,1,0,0,1,0,0
4,416.86,1,0,1,0,0,0.0,1,0,0,0,0,1,1
9,492.98,0,1,1,0,0,0.0,0,0,1,0,0,1,2
2,154.04,1,0,0,1,0,0.0,0,1,0,0,0,1,0
8,112.06,0,1,1,0,0,0.0,0,0,1,0,1,0,1
1,822.65,0,1,1,1,0,0.0,0,0,1,0,0,1,2
10,156.07,1,0,0,0,0,0.0,0,1,0,0,0,1,0
2,70.19,0,1,0,1,0,0.0,0,1,0,0,1,0,1
2,414.79,1,0,0,0,0,0.0,0,1,0,0,0,1,1
11,59.52,0,1,0,0,0,0.0,0,1,0,0,0,1,0
8,323.71,0,1,0,0,0,0.0,0,1,0,1,0,0,0
3,672.43,0,1,1,0,0,0.0,0,0,1,1,0,0,2
2,184.29,0,1,1,0,0,0.0,0,0,1,0,1,0,0
5,96.08,1,0,0,0,0,0.0,0,1,0,0,0,1,0
10,146.49,0,1,0,0,0,0.0,1,0,0,0,0,1,0
3,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,0
10,32.26,1,0,1,0,0,0.0,0,0,1,0,1,0,1
10,29.99,0,1,1,0,0,0.0,1,0,0,0,1,0,0
9,382.9,1,1,1,0,0,0.0,0,1,0,0,0,1,2
11,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
2,585.6,1,0,1,1,0,0.0,0,1,0,0,0,1,1
9,83.98,0,1,0,1,0,0.0,1,0,0,0,0,1,0
4,1313.22,1,0,1,0,0,0.0,0,1,0,1,0,0,2
5,180.78,1,0,0,0,0,0.0,0,1,0,0,0,1,0
7,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,1
6,450.5,1,0,1,0,0,0.0,1,0,0,0,1,0,2
9,97.55,1,0,1,0,0,0.0,0,1,0,0,0,1,2
4,72.27,0,1,0,0,0,0.0,1,0,0,0,0,1,2
7,76.56,1,0,0,0,0,0.0,0,0,1,0,0,1,2
3,766.09,1,1,1,1,0,0.0,1,0,0,0,1,0,2
12,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,0
3,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,0
1,222.66,0,1,1,0,0,0.0,0,0,1,1,0,0,2
1,199.76,0,1,0,0,0,0.0,0,1,0,0,1,0,1
10,180.23,1,0,0,0,0,0.0,0,1,0,0,0,1,1
3,142.84,1,0,0,0,0,0.0,0,0,1,0,0,1,1
2,371.67,0,1,0,0,0,0.0,0,0,1,0,1,0,2
11,93.01,1,0,0,1,0,0.0,0,1,0,0,1,0,1
1,141.5,0,1,1,0,0,0.0,1,0,0,0,0,1,0
2,360.45,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,296.49,1,0,1,0,0,0.0,0,0,1,1,0,0,1
6,124.49,0,1,0,0,0,0.0,1,0,0,0,0,1,0
9,220.48,0,1,1,0,0,0.0,0,0,1,0,0,1,2
11,113.57,0,1,1,0,0,0.0,0,1,0,0,0,1,0
3,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,0
4,511.11,0,1,1,0,0,0.0,0,0,1,1,0,0,2
2,165.49,1,0,1,1,0,0.0,0,0,1,0,0,1,1
7,361.71,1,0,0,0,0,0.0,0,1,0,0,0,1,1
3,128.22,1,0,0,0,0,0.0,1,0,0,0,1,0,1
5,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,1
3,143.54,0,1,1,0,0,0.0,1,0,0,0,0,1,1
9,415.77,1,0,0,0,0,0.0,0,0,1,0,0,1,1
10,130.2,1,0,0,0,0,0.0,1,0,0,0,0,1,1
2,453.2,0,1,0,0,0,0.0,0,0,1,0,0,1,0
11,48.29,0,1,1,0,0,0.0,0,1,0,0,1,0,1
8,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
7,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,2
11,405.6,1,0,0,0,0,0.0,0,0,1,0,0,1,0
5,156.34,1,0,0,0,0,0.0,0,0,1,0,0,1,2
10,191.41,0,1,0,0,0,0.0,0,1,0,0,0,1,2
10,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,0
5,52.59,0,1,1,0,0,0.0,0,1,0,0,0,1,2
4,229.51,1,0,1,0,0,0.0,0,0,1,1,0,0,1
1,616.18,1,1,1,0,0,0.0,0,1,0,1,0,0,1
2,42.24,0,1,0,0,0,0.0,0,1,0,0,0,1,2
7,1061.08,1,1,1,0,0,0.0,0,1,0,1,0,0,0
10,109.31,1,0,0,0,0,0.0,0,0,1,0,1,0,0
12,328.03,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,151.67,1,0,1,0,0,0.0,0,1,0,0,0,1,2
9,104.21,0,1,1,0,0,0.0,0,1,0,0,0,1,2
9,353.23,1,0,1,0,0,0.0,1,0,0,0,0,1,2
6,677.49,1,0,1,0,0,0.0,0,1,0,1,0,0,1
8,115.26,1,0,0,0,0,0.0,0,1,0,0,1,0,2
10,107.59,1,0,1,0,0,0.0,0,1,0,0,1,0,2
9,390.11,1,0,0,0,0,0.0,0,1,0,0,1,0,2
2,31.21,0,1,1,0,0,0.0,0,1,0,0,1,0,2
2,777.98,1,0,1,0,0,0.0,0,1,0,1,0,0,0
1,483.92,0,1,0,0,0,0.0,0,1,0,0,0,1,0
1,711.11,1,1,1,0,0,0.0,0,1,0,0,1,0,0
1,147.46,0,1,0,1,0,0.0,1,0,0,0,0,1,0
2,358.3,0,1,0,0,0,0.0,0,0,1,0,1,0,2
4,121.58,0,1,0,0,0,0.0,1,0,0,0,0,1,2
12,61.52,0,1,0,0,0,0.0,0,0,1,0,1,0,0
4,119.57,1,0,1,0,0,0.0,0,1,0,0,1,0,2
7,369.08,0,1,0,0,0,0.0,0,0,1,0,0,1,2
3,38.75,1,0,1,0,0,0.0,0,1,0,0,1,0,0
1,330.71,1,1,1,0,0,0.0,0,0,1,0,1,0,0
7,41.8,0,1,1,0,0,0.0,0,1,0,0,1,0,2
12,153.17,0,1,0,0,0,0.0,1,0,0,0,1,0,0
7,56.47,1,0,1,0,0,0.0,0,1,0,0,0,1,0
12,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,1
3,561.87,0,1,1,0,0,0.0,0,0,1,0,0,1,2
6,437.85,0,1,0,0,0,0.0,0,0,1,1,0,0,0
1,97.13,0,1,0,0,0,0.0,1,0,0,0,1,0,2
6,234.47,1,1,0,0,0,0.0,1,0,0,1,0,0,2
5,330.34,1,0,1,1,0,0.0,0,1,0,0,0,1,2
7,110.0,0,1,0,0,0,0.0,0,0,1,0,1,0,0
6,224.0,0,1,0,0,0,0.0,0,0,1,1,0,0,1
1,1096.52,1,0,1,1,1,499.0,0,1,0,0,1,0,0
12,109.52,1,0,0,0,0,0.0,0,1,0,0,1,0,0
10,284.47,1,1,1,0,0,0.0,0,0,1,1,0,0,2
2,55.78,1,0,0,0,0,0.0,0,1,0,0,1,0,2
4,208.23,0,1,1,0,0,0.0,1,0,0,0,1,0,0
9,447.11,1,1,1,0,0,0.0,0,1,0,0,0,1,1
1,158.66,0,1,0,0,0,0.0,0,0,1,0,0,1,0
2,98.62,1,0,0,0,0,0.0,0,1,0,0,1,0,0
6,204.08,0,1,0,1,0,0.0,0,1,0,0,1,0,2
11,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,0
6,145.53,1,0,1,0,0,0.0,0,1,0,0,1,0,1
2,776.64,1,1,1,0,0,0.0,0,1,0,1,0,0,2
4,82.68,0,1,0,1,0,0.0,0,1,0,0,0,1,1
5,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
10,56.98,1,0,0,0,0,0.0,0,0,1,0,0,1,1
3,592.55,1,1,1,1,0,0.0,0,1,0,1,0,0,2
7,40.23,0,1,1,0,0,0.0,0,0,1,0,0,1,2
5,460.16,1,0,0,0,0,0.0,0,1,0,0,0,1,0
7,204.65,1,0,1,0,0,0.0,0,0,1,0,1,0,1
6,454.49,0,1,0,0,0,0.0,0,0,1,0,0,1,2
8,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,1
2,67.79,0,1,0,0,0,0.0,0,1,0,0,0,1,2
5,146.67,1,0,1,0,0,0.0,0,0,1,0,1,0,2
11,70.89,1,0,0,0,0,0.0,0,0,1,0,1,0,2
2,175.62,0,1,1,0,0,0.0,0,0,1,0,1,0,2
12,41.57,0,1,0,1,0,0.0,0,0,1,0,0,1,2
2,80.07,1,0,0,0,0,0.0,0,0,1,0,1,0,1
3,242.23,1,0,1,0,0,0.0,0,1,0,0,1,0,0
10,418.43,0,1,0,0,0,0.0,1,0,0,0,1,0,2
1,95.24,1,0,0,0,0,0.0,0,1,0,0,0,1,2
7,44.85,1,0,0,0,0,0.0,0,1,0,0,1,0,0
3,848.74,1,1,1,0,0,0.0,0,1,0,1,0,0,2
10,143.77,1,0,0,0,0,0.0,1,0,0,0,1,0,1
7,260.26,1,0,1,1,1,36.09,0,1,0,0,1,0,2
9,320.26,0,1,1,0,0,0.0,0,1,0,1,0,0,2
6,194.14,1,0,1,0,0,0.0,0,0,1,0,1,0,1
11,329.72,0,1,0,0,0,0.0,0,1,0,1,0,0,1
2,853.79,0,1,1,0,0,0.0,0,0,1,0,0,1,1
1,126.67,1,0,1,0,0,0.0,0,1,0,0,0,1,0
4,258.84,0,1,1,0,0,0.0,0,1,0,1,0,0,0
2,66.27,1,0,0,0,0,0.0,0,1,0,0,0,1,2
9,71.24,1,0,0,0,0,0.0,0,0,1,0,1,0,1
2,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
4,74.48,0,1,1,0,0,0.0,1,0,0,0,0,1,0
1,162.66,0,1,1,0,0,0.0,0,1,0,0,1,0,1
7,331.11,1,1,1,0,0,0.0,0,1,0,0,1,0,0
10,168.63,1,0,0,0,0,0.0,0,1,0,0,1,0,0
10,71.83,1,0,0,0,0,0.0,0,1,0,0,0,1,1
4,346.53,0,1,0,1,0,0.0,0,0,1,0,1,0,1
6,703.76,1,1,1,1,0,0.0,0,1,0,1,0,0,1
6,382.08,1,1,0,0,0,0.0,0,1,0,0,0,1,1
9,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,804.84,0,1,1,0,0,0.0,0,1,0,1,0,0,1
